element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber
Bi,0.0555342283836895,0.1138633704863673,0.1011632584131666,0.0636970569270448,0.0154314664701545,0.0399598609064109,0.0422185580938343,0.0733503208671092,0.1382826163719001,0.1120227984524692,0.0734762036354705,0.1203390137558347,0.1285708978138057,0.11865868337018,0.0790997988823385,0.142052021923362,0.1154598992876448,0.117456759702776,0.2323097902849437,0.1750219924465748,0.0855476311102926,0.1015721183370182,0.0503399272291818,0.1337093926553684,0.0245020956153276,0.0544787444731022,0.0665362472365512,0.0247173759518542,0.0485067934782606,0.0531864406779658,0.0169484693564232,0.0300471551830013,0.0353567075042984,0.1305266672807669,0.0216120808769341,0.0429055821665436,0.0593368183492995,0.0794171114924052,0.090723412607511,0.119197481791062,0.1327255568194977,0.1074434412470269,0.0832343167569209,0.0821535416253707,0.1163979467369146,0.1308134534383351,0.1125149997686664,0.132747744741705,0.1169917765556831,0.1402209279389891,0.1268026859690505,0.0577830746658096,0.1093909180099518,0.1026453597767409,0.0929798639298601,0.174083108706763,0.119649172954686,0.0622685924892758,0.0763115569349146,0.0283283849782839,0.0986020285141743,0.0283577898321671,0.0433840787489513,0.0569168841647251,0.029193231741717,0.0444632711680035,0.0609464566452198,0.0225065060154737,0.0299723804084143,0.0437534449102568,0.1457924351212059,0.0290726421966583,0.040938268691692,0.0697282960576619,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,0.0,12.0
Po,0.0035918367346938,0.0476020408163265,0.0528673469387755,0.038173469387755,0.0019285714285714,0.000704081632653,0.0155204081632652,0.0189081632653061,0.0165816326530611,0.0281122448979591,0.0638673469387755,0.0300306122448979,0.0453571428571428,0.0461122448979591,0.022938775510204,0.0408979591836734,0.0463367346938776,0.1576326530612244,0.6672551020408165,0.4063979591836734,0.0005,0.0005,0.0388469387755101,0.0187244897959183,0.0005,0.0005,0.0005,0.0057857142857142,0.0050918367346938,0.0105408163265305,0.0005,0.0005,0.0005,0.145908163265306,0.0207397959183673,0.0374591836734693,0.0594591836734694,0.0159756865746684,0.0469034847140437,0.0530056061950472,0.0386674598693231,0.001951157538114,0.0007073082197305,0.0157578849721706,0.0191992014196982,0.0168358877147696,0.0388803081390658,0.081578251189804,0.0386400693716221,0.0555900443655723,0.0533478986851657,0.0239373001957179,0.0430423935332402,0.0483571895577453,0.1558906549971766,0.6615140679196582,0.3757481623966098,0.0005,0.0005,0.0413765927240461,0.0633062466725821,0.000516111707841,0.0062900874635568,0.0109205922970691,0.0046499556344276,0.0090570541259982,0.0143121029281277,0.0005,0.0005,0.0005,0.1769502308040814,0.0199883641203516,0.0428601665695253,0.0791231516113831,84.0,91.0,209.0,527.0,16.0,6.0,140.0,2.0,2.0,4.0,10.0,14.0,30.0,0.0,2.0,0.0,0.0,2.0,38.73125,0.0,0.0,221.0
At,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,97.0,210.0,575.0,17.0,6.0,150.0,2.2,2.0,5.0,10.0,14.0,31.0,0.0,1.0,0.0,0.0,1.0,38.73125,0.0,0.0,194.0
Rn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,103.0,222.0,202.0,18.0,6.0,150.0,1.63,2.0,6.0,10.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,38.73125,0.0,0.0,194.0
Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,223.0,1211.4,1.0,7.0,260.0,0.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,38.73125,0.0,0.0,194.0
Ra,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.1524999999999999,0.0415,0.028,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0505,0.2502500000000001,0.1254999999999999,0.0005,0.0005,0.25,0.25825,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.1158846153846154,0.0005,0.0005,0.0005,0.0005,0.0005,0.0297307692307692,0.0083846153846153,0.0057884615384615,0.0348741258741258,0.1572412587412587,0.0239055944055944,0.0601188811188811,0.0621573426573426,0.0460961538461538,0.0217692307692307,0.0409615384615384,0.0504999999999999,0.2502500000000001,0.1255,0.0226346153846153,0.0243461538461538,0.1593837412587412,0.1227517482517482,0.0214999999999999,0.0175528846153846,0.0388846153846153,0.0107115384615384,0.0302569930069929,0.064520979020979,0.0064230769230769,0.0060384615384615,0.007576923076923,0.0861538461538461,0.0131346153846153,0.0169230769230769,0.0439038461538461,88.0,10.0,226.0,973.0,2.0,7.0,221.0,0.9,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.73125,0.0,0.0,229.0
Ac,0.0011315789473684,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0442631578947368,0.1087894736842105,0.0085526315789473,0.0855526315789473,0.088078947368421,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.041657894736842,0.0466052631578947,0.1208026315789473,0.2391315789473684,0.0160263157894736,0.0403947368421052,0.1386842105263157,0.0041842105263157,0.0053421052631578,0.0342894736842105,0.0335526315789473,0.0252368421052631,0.052078947368421,0.053078947368421,0.0005,0.0105,0.0307105263157894,0.002753351800554,0.0005,0.0005,0.0005,0.0005,0.0005,0.0399251012145749,0.127082995951417,0.0698765182186234,0.0350883656509695,0.2035790027700831,0.0061962880886426,0.0760459279778393,0.078762271468144,0.0005,0.0005,0.0005,0.0407406015037594,0.1263637593984962,0.0888606015037593,0.0741913360323886,0.0998425101214574,0.0481576929165017,0.1322661574990106,0.0242807068277982,0.0765569845666798,0.1181718212535387,0.0043265927977839,0.0250232963988919,0.0549135180055401,0.0491541006362058,0.0685985772122614,0.147155916714864,0.1169897506925207,0.0054080332409972,0.0212690858725761,0.0592469252077562,89.0,14.0,227.0,1323.0,3.0,7.0,215.0,1.1,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,9.0,44.5125,0.0,0.0,225.0
Th,0.0124377571008815,0.0424493633692456,0.0398380019588636,0.0188205680705191,0.022804848188051,0.0215865817825662,0.0237286483839374,0.0259912830558277,0.0435495102840349,0.0449908912830555,0.0319126346718902,0.0411972575905971,0.0432987267384914,0.0389688540646422,0.0345485798237023,0.0433728697355532,0.04451096963761,0.0781720861900092,0.0873733594515175,0.0718381978452492,0.0483976493633689,0.0548933398628791,0.0548609206660135,0.1091891283055816,0.0175948579823703,0.0553896669931437,0.0677751224289906,0.0195028403525955,0.0412593535749263,0.0392220861900096,0.016866013712047,0.029318805093046,0.0312816846229187,0.1650020568070505,0.023154848188051,0.0595991674828595,0.0725987757100876,0.0664946699514332,0.0549873385794651,0.0771712308864718,0.0754635569735645,0.0786245942287115,0.0611316872696568,0.0688719877528371,0.0637700395642916,0.0604679986741336,0.070094925105129,0.1014778902973528,0.0699999496731363,0.0838022105223984,0.0716602456215317,0.0520577547009193,0.0616718463022911,0.0721762962416511,0.0958605908629696,0.1046018553871953,0.083342967799278,0.0513469844895116,0.0577125464924347,0.0296327274268741,0.0784193363138357,0.0273792838929138,0.0443490346103011,0.0722926900835271,0.0270245691506177,0.0381237318136962,0.0706782520126355,0.02369364340124,0.0302254260382238,0.0551790019354073,0.2127480412306983,0.0238005960740555,0.0433829152192106,0.1162105397779724,90.0,16.0,232.03806,2023.0,3.0,7.0,206.0,1.3,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,32.37,0.0,0.0,225.0
Pa,0.001063909774436,0.0007406015037593,0.0111541353383458,0.0571315789473684,0.0308308270676691,0.0122744360902255,0.0230413533834586,0.0062105263157894,0.0278045112781955,0.0668308270676692,0.0195375939849623,0.0689774436090226,0.0633872180451128,0.0571917293233083,0.0929210526315789,0.0422556390977443,0.053203007518797,0.0229586466165413,0.1119360902255638,0.0629586466165413,0.0591466165413534,0.0829022556390977,0.2212988721804511,0.2413646616541354,0.0127593984962405,0.0426428571428571,0.0557556390977443,0.0132988721804511,0.0317781954887218,0.036468045112782,0.0047105263157894,0.0062894736842105,0.0059436090225563,0.1643684210526316,0.0110338345864661,0.0573571428571428,0.0840187969924812,0.0481551327252693,0.0284637945626181,0.0454748918362648,0.0482951599831931,0.0225810172532143,0.0152218725063917,0.0243291286094855,0.0263794829396507,0.0297642467587231,0.0528399240699547,0.1853599298653598,0.0384929966167015,0.0767056415311001,0.0691796847384414,0.0313661370823007,0.029090077731151,0.0383110500344326,0.0605651959355414,0.1339914820842913,0.0868476227460496,0.0346891437507971,0.0333392917159548,0.0580893063250094,0.096261846043053,0.0193446421235047,0.051658594388953,0.0722372988985401,0.0191972196714216,0.0630354558908747,0.1135459139442912,0.0231558244072105,0.0337549600302263,0.0638499243441902,0.1553212438015512,0.0162998364206052,0.0356056523668643,0.0883817648176824,91.0,18.0,231.03586,1845.0,3.0,7.0,200.0,1.5,2.0,0.0,1.0,2.0,5.0,0.0,0.0,9.0,12.0,21.0,25.18,0.0,0.0,139.0
U,0.0175955222874096,0.0202669094342164,0.0183372783060217,0.0142412671117403,0.0608754467597267,0.3066343988131396,0.0135685649740372,0.0166955796075256,0.049481927304605,0.0796624519522552,0.03133621619799,0.0853638310068106,0.0788231337244584,0.062640855755613,0.0415445579607519,0.0741366410412025,0.0684025895205332,0.0773743172162648,0.1877069930541512,0.1351141344662489,0.1170318969586625,0.18804245060355,0.0468191044574813,0.1508116022658316,0.0222158608132709,0.0592710398543386,0.047490356733427,0.0280608098995208,0.0594265290983875,0.0443779418706582,0.0223706588441564,0.0436186526400963,0.0285022928046391,0.1500436307235827,0.0264768696473123,0.0578570031694646,0.0597597107020021,0.0888410252964341,0.0406406863611085,0.0621387086907582,0.0827804519496854,0.0894853296428559,0.0893483902638072,0.0813924767900631,0.0771264514082914,0.0635258866203477,0.0938433473251289,0.1137977126520928,0.0993908675481912,0.1121008271534934,0.0965880141112378,0.0548792270895262,0.0696226207778132,0.082209773662529,0.1020331985031387,0.1226276312995428,0.0872697235745832,0.0604304934133793,0.0785953368333213,0.0249268026290649,0.0941613165055213,0.0310014584331464,0.0455771798322267,0.0648422112420367,0.0325212626747864,0.0442772380905602,0.0693288791036534,0.0271435029144955,0.0334061304451298,0.052781193884819,0.1894225488224354,0.0306334829535868,0.0444153236926413,0.1033093946416918,92.0,20.0,238.02891,1408.0,3.0,7.0,196.0,1.38,2.0,0.0,1.0,3.0,6.0,0.0,0.0,9.0,11.0,20.0,20.025,0.0,0.0,63.0
Np,0.0107662200282087,0.0126681946403385,0.0044111424541607,0.0029516925246826,0.0641466854724966,0.4089160789844838,0.0117873765867418,0.009061706629055,0.0412669252468265,0.1059878349788436,0.0291375176304654,0.1082394217207335,0.0980599435825107,0.0765396685472497,0.0219356488011283,0.0327693935119887,0.0356255289139633,0.0519629760225671,0.1456126586741891,0.1071205923836391,0.1342618124118477,0.2469640338504932,0.0423482016925247,0.1652961918194641,0.0225558885754583,0.0640698166431595,0.0534107898448519,0.0314162552891396,0.0646942877291961,0.0479439351198872,0.0228000705218617,0.0410560648801128,0.0291346967559943,0.1291600846262341,0.023967383638928,0.0503619534555712,0.0497766220028209,0.1206736737068306,0.044847336707142,0.0772280164771551,0.0985181498476911,0.0884189790955255,0.0822975926217854,0.0663871250294933,0.0571943700942644,0.0440697155478373,0.0854669132968029,0.1041051450225468,0.0859102029513893,0.1059049399792797,0.0908522715270908,0.0592553550535238,0.065072435300612,0.0830393991098366,0.0929966510354193,0.1033865163828302,0.0779552603560224,0.0612076383666611,0.0873425664140019,0.020713091335862,0.0907588462015233,0.0340668637182414,0.0463137557040889,0.0670488201143691,0.0362858355356276,0.0461748454992115,0.0676223586883458,0.029431266513268,0.0328797913819215,0.0565628673617464,0.1758280874482841,0.0295649937680532,0.0427885267339298,0.0937375809003589,93.0,22.0,237.0,917.0,3.0,7.0,190.0,1.36,2.0,0.0,1.0,4.0,7.0,0.0,0.0,9.0,10.0,19.0,18.45375,0.0,0.0,62.0
Pu,0.0133606983655274,0.0739621099554235,0.0513850916295197,0.0248590886577513,0.0184162951956414,0.0436441307578009,0.0321193660227835,0.0309893511639426,0.0456210995542348,0.0752637444279347,0.0493689945517583,0.0751906884596335,0.0804148093115404,0.0684852649826647,0.0359925705794948,0.0419933135215453,0.047944279346211,0.0833333333333334,0.1201635710747894,0.1040011144130756,0.0519836552748886,0.0713828628033681,0.0348735760277365,0.0747253590886578,0.0168199603764239,0.0460216691431402,0.043948489351164,0.0093053491827637,0.0245074294205052,0.027584200099059,0.0135045814759781,0.0239024269440317,0.0307659732540862,0.2027847944526987,0.0200733036156513,0.0614315255076771,0.1028348192174344,0.047737650244153,0.0638851597820522,0.0694049885781342,0.0682428307307337,0.0464751296287126,0.0387809383318124,0.0750148907418842,0.0662435119327161,0.0598304490026132,0.074446698848096,0.0766344797716654,0.0758931905925559,0.0880345509076332,0.0759460290612674,0.054276030643271,0.054864584004324,0.0663269521890189,0.09473116246224,0.1066351312947643,0.0866300391771871,0.049971285729874,0.0639609723214086,0.0230870343973224,0.0496811034730346,0.0206728885355443,0.041324063429173,0.0599798280482866,0.016767133152741,0.0272250814008695,0.0538386864528563,0.0219546768160129,0.0303225591353696,0.0584310322230617,0.2399513837612835,0.0188132436429324,0.0446829050940003,0.1359511574487693,94.0,24.0,244.0,913.0,3.0,7.0,187.0,1.28,2.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,8.0,8.0,18.08,0.0,0.3180036375,11.0
Am,0.0037073578595317,0.0169816053511705,0.0065668896321069,0.0095836120401337,0.0149414715719063,0.0682173913043478,0.0154498327759197,0.0115836120401337,0.0197341137123745,0.0679665551839465,0.0341571906354515,0.0650367892976588,0.0776070234113712,0.0673946488294314,0.013576923076923,0.0130953177257525,0.011066889632107,0.0940752508361204,0.1642809364548494,0.1333628762541806,0.034633779264214,0.0477207357859532,0.057440635451505,0.1326505016722407,0.0216722408026755,0.0752257525083611,0.0828612040133779,0.0099849498327759,0.027824414715719,0.0219331103678929,0.0088411371237458,0.0100284280936454,0.0186605351170568,0.2020451505016723,0.020569397993311,0.0620501672240803,0.0913653846153846,0.0480828971497527,0.0158330059236882,0.030637552736388,0.0482219866706395,0.0329566510577269,0.0461069764819749,0.0474124670068084,0.0508632910481689,0.0556042004692189,0.1055788147145014,0.1097540975006729,0.0927370452762374,0.1195505401276304,0.1024372596625042,0.025254223836236,0.0296745505326447,0.0378957441351143,0.1012128319724573,0.1724984475969123,0.1181013136943628,0.0333235536609613,0.0422450057613494,0.0229355526948395,0.1038707169933552,0.0293069687856848,0.0657646261091133,0.0854953977978627,0.0126669205009547,0.0260970835076809,0.0429009761378687,0.0220262028435452,0.0289456090988939,0.0556668741054959,0.2452799969003223,0.018298015746188,0.0506245903221886,0.1277472803982242,95.0,26.0,243.0,1449.0,3.0,7.0,180.0,1.3,2.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,7.0,7.0,18.08,0.0,0.3180036375,194.0
Cm,0.0021222222222222,0.0862777777777777,0.0606555555555555,0.0129444444444444,0.0005,0.0005,0.0385055555555555,0.0412888888888888,0.0245194444444444,0.1501888888888889,0.0870861111111111,0.1423694444444445,0.1452083333333333,0.1156944444444445,0.0153222222222222,0.0361,0.0311666666666666,0.0940111111111111,0.2232444444444445,0.1460916666666667,0.0598555555555555,0.0772194444444444,0.1020875,0.1428777777777777,0.0091472222222222,0.0221944444444444,0.0317777777777777,0.0070444444444444,0.015,0.0093888888888888,0.0149333333333333,0.0177555555555555,0.0188527777777777,0.2640555555555556,0.0304638888888889,0.0815777777777778,0.1086402777777778,0.0163172953532472,0.0586562082184267,0.0470474085922381,0.0198764731558657,0.0130406118811779,0.0188313460396576,0.0779713023152494,0.1414074772514591,0.0750338590249457,0.1420661072960323,0.1848338803815703,0.1738031730201434,0.1751638042415188,0.1569037296796517,0.0254135875281868,0.0585216807005403,0.0587334338992119,0.1144396872309677,0.2334202487702601,0.1532752218060833,0.0326252560170528,0.0392920404648431,0.0313157589816929,0.0747015729561923,0.0324579591021776,0.0537911339622409,0.0640998879962939,0.0101538949998404,0.0291495243500712,0.0446081089735639,0.0297205370318386,0.041757664069883,0.0575848614760121,0.2550953527657025,0.0205335007871732,0.0602103134355195,0.1228850943590067,96.0,28.0,247.0,1618.0,3.0,7.0,169.0,1.3,2.0,0.0,1.0,7.0,10.0,0.0,0.0,9.0,7.0,16.0,18.08,0.0,0.3180036375,194.0
Bk,0.0009927536231884,0.1669347826086956,0.1218913043478261,0.0264130434782608,0.0038623188405797,0.0294565217391304,0.0488768115942029,0.0493405797101449,0.0188405797101449,0.1740072463768117,0.0945869565217391,0.1694565217391304,0.1632536231884058,0.124731884057971,0.0005,0.0005,0.0005,0.1494565217391304,0.3315579710144927,0.2090869565217391,0.049195652173913,0.0615942028985507,0.0954384057971014,0.0648478260869565,0.0005,0.0005,0.0005,0.0042391304347826,0.0075434782608695,0.002963768115942,0.0028478260869565,0.0060072463768115,0.0125289855072463,0.3744855072463768,0.0317753623188405,0.0920362318840579,0.1806884057971014,0.0257650939435247,0.0592948717948718,0.0432982162764771,0.0096360089186176,0.004327536231884,0.0334739130434782,0.0874904585242804,0.1506401183126234,0.06963571977204,0.1435222040782197,0.2294262259035411,0.1839533171034902,0.1966606497324395,0.1836545790174491,0.003649468888384,0.0106140438605725,0.0108944849226973,0.1132034407491778,0.2119128235359785,0.1369445538728843,0.0225265969594213,0.0263169703988154,0.0280746882294951,0.0311195377313269,0.0324029283605913,0.0297325132535477,0.0395154552203771,0.0082143814161901,0.0254517501102113,0.045993805448804,0.019875864750724,0.0294427125930143,0.0353133418775815,0.3855486968041323,0.0173742201314805,0.0716002355250093,0.198457761656919,97.0,30.0,247.0,1323.0,3.0,7.0,146.0,1.3,2.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,5.0,5.0,18.08,0.0,0.3180036375,194.0
Cf,0.0040272727272727,0.2542272727272727,0.1979909090909091,0.0461727272727272,0.0047545454545454,0.0368272727272727,0.0279363636363636,0.0420818181818181,0.0368090909090909,0.2071318181818182,0.1172545454545454,0.2041863636363636,0.189390909090909,0.1386818181818182,0.0005,0.0005,0.0005,0.1422363636363636,0.2548863636363636,0.1737818181818181,0.0803318181818181,0.0933818181818182,0.023090909090909,0.0683909090909091,0.0176181818181818,0.0530363636363636,0.0933545454545454,0.0131181818181818,0.0255590909090909,0.0277818181818181,0.0171318181818181,0.0231181818181818,0.0540954545454545,0.3395090909090908,0.0457340909090909,0.1018954545454545,0.1573818181818182,0.0444592702018385,0.1195684000128467,0.1023990894818199,0.0477691242532448,0.0205749939923624,0.0401826032349716,0.1407543417030875,0.2147598003342871,0.121163121201649,0.1872533002569406,0.2159532810270152,0.2530988802065119,0.2379862171143243,0.2023094541342492,0.0168691880748148,0.0187886062384089,0.0287129906030798,0.139395608662365,0.1942486657730385,0.1336856283477835,0.0408048172230816,0.0499039751490098,0.0096739721708182,0.0398381518857721,0.0446104926885823,0.0446362024759491,0.0612917234663055,0.0196372122306079,0.0302737586258427,0.049573763939813,0.0332312906445594,0.0405658561082858,0.0576281651330457,0.3447265177437027,0.0320754885478068,0.0762613608476158,0.1747206907963285,,,,,,,,,,,,,,,,,,,,,,
Es,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0087999999999999,0.0337,0.0012,0.017,0.0177,0.0005,0.0005,0.0005,0.22545,0.4215000000000001,0.2887,0.0005,0.0005,0.0005,0.0005,0.0054,0.0237999999999999,0.0653,0.0052,0.009,0.0323,0.0175999999999999,0.006475,0.0201,0.2919000000000001,0.1145,0.1695,0.0867,0.0083666666666666,0.0005,0.0005,0.0005,0.0005,0.0005,0.0256999999999999,0.0646249999999999,0.03785,0.1865405797101449,0.3566275362318838,0.1503202898550724,0.3514449275362319,0.35633768115942,0.0005,0.0005,0.0005,0.0754833333333333,0.1408333333333333,0.0965666666666666,0.0005,0.0005,0.0004826086956521,0.1432478260869565,0.0854101449275361,0.0927764492753622,0.1425742753623187,0.0021347826086956,0.0034565217391304,0.0115608695652173,0.013025,0.0138437499999999,0.0294,0.1246246376811594,0.0396130434782608,0.0606594202898551,0.0435289855072463,,,,,,,,,,,,,,,,,,,,,,
Fm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Lr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Rf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Db,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Sg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Bh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
